korean_word,english_translation,mandarin_translation,mandarin_pinyin,category,difficulty
신형,new style; novelty,新型,xīnxíng,과학과 기술,3
알칼리성,alkalinity,碱性,jiǎnxìng,과학과 기술,3
전력,electricity; electric power,电力,diànlì,과학과 기술,3
철강,steel,钢铁,gāngtiě,과학과 기술,3
실크,silk,丝绸，蚕丝,sīchóu，cánsī,과학과 기술,3
방사능,radioactivity,放射性,fàngshèxìng,과학과 기술,3
발전,electricity generation,发电,fādiàn,과학과 기술,3
기능적,being functional,功能的，机能的,gōngnéngde，jīnéngde,과학과 기술,3
발전소,power plant,发电厂，发电站,fādiànchǎng，fādiànzhàn,과학과 기술,3
정밀,precision,精密,jīngmì,과학과 기술,3
센서,sensor,传感器，感应器,chuángǎnqì，gǎnyìngqì,과학과 기술,3
인공위성,satellite,人造卫星,rénzàowèixīng,과학과 기술,3
태양열,solar heat,太阳能,tàiyángnéng,과학과 기술,3
물리적,physical,物理的,wùlǐde,과학과 기술,3
초고속,superhigh speed; ultrafast speed,超高速,chāogāosù,과학과 기술,3
발명가,inventor,发明家,fāmíngjiā,과학과 기술,3
기능적,functional,功能的，机能的,gōngnéngde，jīnéngde,과학과 기술,3
야광,glow in the dark; luminescence,夜光,yèguāng,과학과 기술,3
최신형,the latest model,最新型，最新款,zuìxīnxíng，zuìxīnkuǎn,과학과 기술,3
풍력,wind velocity,风势，风力,fēngshì，fēnglì,과학과 기술,3
혁신적,innovative; progressive; groundbreaking,革新的,géxīnde,과학과 기술,3
전동,being electric,电动,diàndòng,과학과 기술,3
견문,knowledge; experience,见闻，见识,jiànwén，jiànshí,교육,3
일깨우다,awaken; enlighten; make someone aware of,提醒，启发，开导,tíxǐng，qǐfā，kāidǎo,교육,3
사고력,thinking ability; thinking power; thinking,思维能力，思考能力,sīwéinénglì，sīkǎonénglì,교육,3
어미,ending of a word,语尾，词尾,yǔwěi，cíwěi,교육,3
개강,opening of a course; beginning of a series of lectures,开课，开学,kāikè，kāixué,교육,3
관하다,concern,关于,guānyú,교육,3
창의력,creativity,创意力，创造力,chuàngyìlì，chuàngzàolì,교육,3
자율,autonomy,自律,zìlǜ,교육,3
고졸,gojol,(无对应词汇),(wúduìyìngcíhuì),교육,3
고학력,being highly educated,高学历,gāoxuélì,교육,3
베끼다,copy,抄袭,chāoxí,교육,3
형용사,adjective,形容词,xíngróngcí,교육,3
연수,training,研修,yánxiū,교육,3
식,sik,(无对应词汇),(wúduìyìngcíhuì),교육,3
식,ceremony; ritual,仪式,yíshì,교육,3
학위,academic degree; degree,学位,xuéwèi,교육,3
학점,credit,学分,xuéfēn,교육,3
영재,talent; genius,英才，人才,yīngcái，réncái,교육,3
고찰,consideration; study,考察，探究,kǎochá，tànjiū,교육,3
논문,dissertation; paper; thesis,论文,lùnwén,교육,3
확률,probability; chance,概率，几率,gàilǜ，jīlǜ,교육,3
무식,ignorance,无知，没有文化，不识字,wúzhī，méiyǒuwénhuà，bùshízì,교육,3
양성,training; education,培育,péiyù,교육,3
대기만성,late bloomer,大器晚成,dàqìwǎnchéng,교육,3
타이르다,persuade; talk nicely,劝导，开导，劝诫，劝说,quàndǎo，kāidǎo，quànjiè，quànshuō,교육,3
총장,secretary general; chief of staff,总长,zǒngzhǎng,교육,3
창의성,creativity,创意性，创造性,chuàngyìxìng，chuàngzàoxìng,교육,3
엄격히,strictly; sternly; rigorously,严格地,yángédì,교육,3
터득,mastering; learning,领悟，领会,lǐngwù，lǐnghuì,교육,3
강좌,lecture; course,讲座,jiǎngzuò,교육,3
석사,master's degree,硕士,shuòshì,교육,3
가르침,teaching; lesson,教诲，教导，指教,jiàohuì，jiàodǎo，zhǐjiào,교육,3
개요,outline; summary,概要,gàiyào,교육,3
낙제,failing; flunk,落榜，留级,luòbǎng，liújí,교육,3
저학력,being low-educated,低学历,dīxuélì,교육,3
계열,system; faction; department,系列，系，类,xìliè，xì，lèi,교육,3
강연,lecture,演讲，讲演，讲座,yǎnjiǎng，jiǎngyǎn，jiǎngzuò,교육,3
응답자,respondent,回答者,huídázhě,교육,3
시청각,visual and auditory senses,视觉听觉,shìjuétīngjué,교육,3
개편,reorganization; reshuffling,改编，改版，改组,gǎibiān，gǎibǎn，gǎizǔ,교육,3
스승,teacher,老师,lǎoshī,교육,3
창의적,creation,创意的，独创的，创新的，有创造力的,chuàngyìde，dúchuàngde，chuàngxīnde，yǒuchuàngzàolìde,교육,3
유아,pre-schooler; toddler,幼儿,yòu'ér,교육,3
질량,mass,质量,zhìliàng,교육,3
무상,being free of charge,无偿，免费,wúcháng，miǎnfèi,교육,3
본받다,emulate; follow,模仿，仿效,mófǎng，fǎngxiào,교육,3
급식,food service,供应伙食，供餐，供食,gōngyìnghuǒshí，gōngcān，gōngshí,교육,3
과,department; major,专业学科,zhuānyèxuékē,교육,3
강당,lecture hall; auditorium,礼堂，大礼堂,lǐtáng，dàlǐtáng,교육,3
육아,baby-rearing,育儿,yù'ér,교육,3
수강,taking classes,听课,tīngkè,교육,3
꼴찌,worst performer; tailender,末等，垫底,mòděng，diàndǐ,교육,3
수학여행,field trip; school excursion,(学校组织的)参观活动，学习旅行,(xuéxiàozǔzhīde)cānguānhuódòng，xuéxílǚxíng,교육,3
경쟁률,competition rate ,竞争率,jìngzhēnglǜ,교육,3
요점,key points; essence,要点，提纲，重点,yàodiǎn，tígāng，zhòngdiǎn,교육,3
개설,establishment; opening,设立，开设,shèlì，kāishè,교육,3
화학,chemistry,化学,huàxué,교육,3
교육열,educational fervor,教育热，教育积极性,jiàoyùrè，jiàoyùjījíxìng,교육,3
퀴즈,quiz,猜谜，竞猜,cāimí，jìngcāi,교육,3
지문,text,提示,tíshì,교육,3
학업,learning; studies,学业,xuéyè,교육,3
양육,brining up; rearing,养育,yǎngyù,교육,3
의학,medicine,医学,yīxué,교육,3
과열,overheating,过热,guòrè,교육,3
수석,chief; head,首席,shǒuxí,교육,3
사교육,private education,私人教育，私营教育,sīrénjiàoyù，sīyíngjiàoyù,교육,3
공교육,public education,公立教育,gōnglìjiàoyù,교육,3
등교,going to school ,上学,shàngxué,교육,3
시범,demonstration; model,示范,shìfàn,교육,3
암기력,memory,记忆力,jìyìlì,교육,3
배출,production of talents,辈出，培养出，涌现出,bèichū，péiyǎngchū，yǒngxiànchū,교육,3
학창,school; campus,校园，寒窗,xiàoyuán，hánchuāng,교육,3
낙방,failure in examination; failure to be elected,落榜，落选,luòbǎng，luòxuǎn,교육,3
조퇴,leaving work early; leaving school early,早退,zǎotuì,교육,3
특강,special lecture,特讲，讲座,tèjiǎng，jiǎngzuò,교육,3
문과,liberal arts,文科,wénkē,교육,3
대입,daeip,(无对应词汇),(wúduìyìngcíhuì),교육,3
탐색,search; hunt; location,探索，搜索,tànsuǒ，sōusuǒ,교육,3
체육,exercise; physical activity,体育,tǐyù,교육,3
편입,being incorporated into,编入，进入,biānrù，jìnrù,교육,3
학식,knowledge; intelligence,学识,xuéshí,교육,3
캠퍼스,campus,校园,xiàoyuán,교육,3
탐구,search; quest; investigation; pursuit,探究，探索，探讨,tànjiū，tànsuǒ，tàntǎo,교육,3
용지,paper,用纸,yòngzhǐ,교육,3
모범생,model student,模范生,mófànshēng,교육,3
상장,certificate,奖状,jiǎngzhuàng,교육,3
구내식당,cafeteria,食堂,shítáng,교육,3
보육,nurture; upbringing,保育，养育,bǎoyù，yǎngyù,교육,3
명문,good family; noble family; prestigious family,名门,míngmén,교육,3
인문계,humanities,文科,wénkē,교육,3
교과,curriculum,教学科目，科目，课程,jiàoxuékēmù，kēmù，kèchéng,교육,3
어린이집,nursery,幼儿园,yòu'éryuán,교육,3
시립,being municipal,市立,shìlì,교육,3
수학,study; learning,就学，受教育，进修，研修,jiùxué，shòujiàoyù，jìnxiū，yánxiū,교육,3
상위,high rank,上游，高位，上等,shàngyóu，gāowèi，shàngděng,교육,3
신설,foundation; establishment,新设，新建,xīnshè，xīnjiàn,교육,3
-원,-won,(无对应词汇),(wúduìyìngcíhuì),교육,3
하위,low rank; low position,下游，下位，低等,xiàyóu，xiàwèi，dīděng,교육,3
전학,transfer,转学,zhuǎnxué,교육,3
체벌,physical punishment,体罚,tǐfá,교육,3
창의적,creative,创意的，独创的，创新的，有创造力的,chuàngyìde，dúchuàngde，chuàngxīnde，yǒuchuàngzàolìde,교육,3
자가,one's own house,自家,zìjiā,교육,3
일류,the highest; first class; top notch,一流,yìliú,교육,3
인문학,humanities; liberal arts,人文学,rénwénxué,교육,3
물리,physicality,物理,wùlǐ,교육,3
수료,completion,修完，结业,xiūwán，jiéyè,교육,3
상위권,upper rank,前茅，前列,qiánmáo，qiánliè,교육,3
기말,end of term,期末,qīmò,교육,3
교육적,being educational,教育的，教育性的,jiàoyùde，jiàoyùxìngde,교육,3
대졸,daejol,(无对应词汇),(wúduìyìngcíhuì),교육,3
교무실,faculty office,教务室，教研室,jiàowùshì，jiàoyánshì,교육,3
백과사전,encyclopedia,百科全书，百科辞典,bǎikēquánshū，bǎikēcídiǎn,교육,3
열람실,reading room,阅览室,yuèlǎnshì,교육,3
태교,prenatal education,胎教,tāijiào,교육,3
고교생,high school student; high schooler,高中生,gāozhōngshēng,교육,3
성년,adult age,成年,chéngnián,교육,3
학술,academics and academic techniques; being academic; being scientific ,学术,xuéshù,교육,3
자연계,natural science,理科，自然科学,lǐkē，zìránkēxué,교육,3
대학가,college town; university town,大学街，大学路,dàxuéjiē，dàxuélù,교육,3
수험생,examinee,考生,kǎoshēng,교육,3
파하다,end; quit,完毕,wánbì,교육,3
예체능,entertainment and sports,艺体能，文体,yìtǐnéng，wéntǐ,교육,3
지름,diameter,直径,zhíjìng,교육,3
하교,returning home from school,放学 ，下学,fàngxué ，xiàxué,교육,3
교육적,educational,教育的，教育性的,jiàoyùde，jiàoyùxìngde,교육,3
당락,success or failure; result,当选和落选,dāngxuǎnhéluòxuǎn,교육,3
통학,going to school; coming home from school,走读,zǒudú,교육,3
성취도,achievement level,成就度,chéngjiùdù,교육,3
최우수,the best; ace,最佳，最优秀,zuìjiā，zuìyōuxiù,교육,3
사교육비,cost of private education; private tutoring expenses,私人教育费，私教育费,sīrénjiàoyùfèi，sījiàoyùfèi,교육,3
취학,entering school,入学,rùxué,교육,3
수험,examination,考试，应试,kǎoshì，yìngshì,교육,3
사복,plain clothes; civilian clothes,私服，便服，便装,sīfú，biànfú，biànzhuāng,교육,3
지망,aspiration,志愿，希望,zhìyuàn，xīwàng,교육,3
복학,returning to school,复学,fùxué,교육,3
학계,academic circles; academia,学术界,xuéshùjiè,교육,3
학문적,academic; learned; scholarly,学术的，学问的,xuéshùde，xuéwènde,교육,3
은사,teacher,恩师,ēnshī,교육,3
실업계,industrial studies; industrial fields,职业类，技术类,zhíyèlèi，jìshùlèi,교육,3
학문적,being academic; being learned; being scholarly,学问的，学术的,xuéwènde，xuéshùde,교육,3
기념회,commemorative meeting,纪念会,jìniànhuì,교육,3
장학생,scholarship student; scholarship recipient,奖学生,jiǎngxuéshēng,교육,3
출제,writing exam questions,出题,chūtí,교육,3
초등,elementary class,初级,chūjí,교육,3
의과,medical course,医科,yīkē,교육,3
최고령,the oldest,最高年龄，最大年龄,zuìgāoniánlíng，zuìdàniánlíng,교육,3
최연소,the youngest,最年轻,zuìniánqīng,교육,3
성적순,academic rank,成绩排名,chéngjìpáimíng,교육,3
경영학,business administration,经营学，管理学,jīngyíngxué，guǎnlǐxué,교육|경제·경영,3
경제학,economics,经济学,jīngjìxué,교육|경제·경영,3
공학,engineering,工学，工科,gōngxué，gōngkē,교육|과학과 기술,3
푹푹,enough; well,(无对应词汇),(wúduìyìngcíhuì),기후,3
벼락,lightning,雷电,léidiàn,기후,3
얼어붙다,be frozen; freeze,冻住,dòngzhù,기후,3
눈발,snow flurries; big flakes of snow,雪花，雪片,xuěhuā，xuěpiàn,기후,3
꽃샘추위,sudden frost; spring frost; recurrence of cold,春寒,chūnhán,기후,3
기상,weather,气象,qìxiàng,기후,3
노을,morning glow; evening glow; red sky,霞，红霞,xiá，hóngxiá,기후,3
추수,fall harvest,秋收,qiūshōu,기후,3
일몰,sunset,日落,rìluò,기후,3
꽁꽁,solid; hard,坚硬地，硬实地，硬邦邦地,jiānyìngdì，yìngshídì，yìngbāngbāngdì,기후,3
열대야,tropical night,热带夜,rèdàiyè,기후,3
우기,rainy season; monsoon,雨期，雨季,yǔqī，yǔjì,기후,3
온화하다,mild; temperate,温暖,wēnnuǎn,기후,3
먹구름,dark clouds,乌云,wūyún,기후,3
동반,company,结伴，偕同，陪同,jiébàn，xiétóng，péitóng,기후,3
건기,dry season,旱季，干季,hànjì，gànjì,기후,3
궂다,foul,(天气)不好，阴,(tiānqì)bùhǎo，yīn,기후,3
강우량,precipitation,降雨量,jiàngyǔliàng,기후,3
저물다,get dark; set,日落，天黑,rìluò，tiānhēi,기후,3
폭염,heat wave; scorching heat,酷暑，酷热,kùshǔ，kùrè,기후,3
황사,yellow sand,黄沙,huángshā,기후,3
기압,air pressure,气压,qìyā,기후,3
환절기,change of seasons,换季期,huànjìqī,기후,3
한파,cold wave; cold snap,寒潮，寒流，冷空气,háncháo，hánliú，lěngkōngqì,기후,3
강풍,strong wind,强风，大风,qiángfēng，dàfēng,기후,3
빗줄기,rain streak; sheets of rain; rain,雨柱，雨脚,yǔzhù，yǔjiǎo,기후,3
폭풍,storm,暴风，飓风，狂风,bàofēng，jùfēng，kuángfēng,기후,3
연일,for days on end; day after day; every day,连天，连日,liántiān，liánrì,기후,3
황혼,twilight; dusk,黄昏，暮色，迟暮,huánghūn，mùsè，chímù,기후,3
서리다,fog up; steam up,蒙上，凝结,méngshàng，níngjié,기후,3
연일,day after day,连日,liánrì,기후,3
호우,heavy rain; downpour,大雨，暴雨,dàyǔ，bàoyǔ,기후,3
세차다,strong,强劲，猛烈,qiángjìng，měngliè,기후,3
열대,the tropics,热带,rèdài,기후,3
연평균,yearly average,年平均,niánpíngjūn,기후,3
이열치열,fighting fire with fire,以热治热,yǐrèzhìrè,기후,3
아열대,subtropical zones,亚热带,yàrèdài,기후,3
눈사태,avalanche,雪崩,xuěbēng,기후,3
체감,actual feeling,体感,tǐgǎn,기후,3
삼복더위,sambokdeowi,三伏酷热,sānfúkùrè,기후,3
불쾌지수,discomfort index; temperature-humidity index,(温度和湿度的)不适指数，不快指数,(wēndùhéshīdùde)bùshìzhǐshù，bùkuàizhǐshù,기후,3
고기압,high pressure,高气压,gāoqìyā,기후,3
일광욕,sunbathing,日光浴,rìguāngyù,기후,3
기상청,Korea Meteorological Administration,气象厅，气象局,qìxiàngtīng，qìxiàngjú,기후,3
함박눈,big snowflakes,鹅毛大雪,émáodàxuě,기후,3
온대,temperate zone,温带,wēndài,기후,3
억수,heavy rain; pouring rain,倾盆大雨，瓢泼大雨,qīngpéndàyǔ，piáopōdàyǔ,기후,3
냉대,subpolar zone,亚寒带，冷温带,yàhándài，lěngwēndài,기후,3
고온,high temperature,高温,gāowēn,기후,3
썰매,sled; sleigh,雪橇,xuěqiāo,기후,3
저기압,low pressure,低气压,dīqìyā,기후,3
어둑어둑하다,dark; dim,昏暗，黑乎乎,hūn'àn，hēihūhū,기후,3
어둑어둑,darkly; dimly,灰暗地，灰沉沉地,huī'àndì，huīchénchéndì,기후,3
